"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Stereodon hamulosus" "InfoSpecies" "Bryophytes" "Stereodon hamulosus (Schimp.) Lindb." "SPECIES" NA NA "NT" NA "Stereodon" "Stereodontaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 17 82.5 15 0 750 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 8 0 0 1 3 0 1 1 1 0 0 1 0 0 0 0 0 0 "mix" 0 0 0 7 3 6 2 4 0 2 2 5 4 7 5.05 1199.5 300 1690 2780 9543.56726572023 "NO"
"Stereodon pratensis" "InfoSpecies" "Bryophytes" "Stereodon pratensis (W.D.J.Koch ex Spruce) Warnst." "SPECIES" NA NA "NT" NA "Stereodon" "Stereodontaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 13 120 12 0 110 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 35 1 0 0 1 0 0 0 0 0 5 0 0 0 1 0 0 0 0 "open" 0 0 0 7 4 8 5 4 0 2 3 7 4 7 4.75 720.9 0 1355 2640 2403038.57175822 "NO"
"Straminergon stramineum" "SPEED2ZERO" "Bryophytes" "Straminergon stramineum (Dicks. ex Brid.) Hedenäs" "SPECIES" "INN" NA "LC" NA "Straminergon" "Calliergonaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 70 175 13 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 10 0 1 0 0 1 3 0 1 103 0 0 0 0 0 20 0 0 "open" 2 0 0 8 4 2 2 2 0 2 3 8 4 6 5.25 711.4 5 1352.5 2700 666815.639797189 "NO"
"Streblotrichum convolutum" "SPEED2ZERO" "Bryophytes" "Streblotrichum convolutum (Hedw.) P.Beauv." "SPECIES" "INN" NA "LC" NA "Streblotrichum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 1 5 8 1 135 0 1 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 37 96 1 28 6 31 4 1 2 1 2 0 3 0 3 0 0 0 0 "mix" 0 0 5 3 2 7 5 4 0 0 4 8 4 5 8.35 751.9 0 1250 2500 226724.576029776 "NO"
"Streblotrichum convolutum var. commutatum" "InfoSpecies" "Bryophytes" "Streblotrichum commutatum (Jur.) Hilp." "VARIETY" "INN" NA NA NA "Streblotrichum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 6.7 6 10 8 1 200 0 1 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 91 3 6 13 31 3 0 5 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 4 3 9 4 5 0 6 4 9 3 5 11.45 829.6 0 275 550 2727303.73239783 "NO"
"Streblotrichum enderesii" "InfoSpecies" "Bryophytes" "Streblotrichum enderesii (Garov.) Loeske" "SPECIES" "INN" NA "EN" NA "Streblotrichum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "common" 6.7 1 7 17 1 300 0 1 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 5 2 9 5 3 0 3 3 7 3 6 5.85 1336.9 0 0 0 2403038.57175822 "NO"
"Syntrichia calcicola" "SPEED2ZERO" "Bryophytes" "Syntrichia calcicola J.J.Amann" "SPECIES" "INN" NA "LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 9 20 11 0 40 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 21 0 4 0 21 0 0 3 1 0 0 4 0 0 0 0 0 0 "open" 0 0 2 1 2 7 5 4 0 5 4 9 5 6 8.45 689.7 100 1400 2700 2727303.73239783 "NO"
"Syntrichia caninervis" "SPEED2ZERO" "Bryophytes" "Syntrichia caninervis Mitt." "SPECIES" "INN" NA "VU" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 4 9.5 8.25 1 110 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 8 0 2 0 2 0 0 1 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 1 1 8 5 3 0 9 5 9 5 7 8.45 612.1 0 0 0 2727303.73239783 "NO"
"Syntrichia caninervis subsp. gypsophila" "InfoSpecies" "Bryophytes" NA "SUBSPECIES" NA NA NA NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 6 25 11.5 1 135 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 17 0 0 0 0 1 1 1 1 0 1 0 1 2 0 0 0 0 "open" 0 0 0 4 2 6 3 3 0 4 3 8 4 7 7.55 745.2 0 1300 2380 560851.105945664 "NO"
"Syntrichia caninervis var. gypsophila" "InfoSpecies" "Bryophytes" "Syntrichia caninervis var. gypsophila (J.J.Amann ex G.Roth) Ochyra" "VARIETY" "INN" NA "VU" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 0 92.5 12.25 0 1500 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 2 0 64 0 0 7 0 1 0 0 0 0 0 0 0 0 "mix" 0 0 0 5 2 8 5 3 0 3 2 8 4 4 11.15 828.6 15 1500 3000 2727303.73239783 "YES"
"Syntrichia fragilis" "SPEED2ZERO" "Bryophytes" "Syntrichia fragilis (Taylor) Ochyra" "SPECIES" "INN" NA "NT" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect" 1 1 0 "dioicous" "rare" 6.7 7 19.5 13.75 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 13 3 0 9 1 0 1 0 0 0 0 0 0 0 "mix" 0 0 0 5 2 5 5 5 0 8 4 5 5 5 11.25 1120.3 0 0 0 1971969.53006446 "NO"
"Syntrichia laevipila" "SPEED2ZERO" "Bryophytes" "Syntrichia laevipila Brid." "SPECIES" "INN" NA "NT" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect" 1 1 0 "both" "occasional" 6.7 20 17.5 17 1 650 1 0 0 1 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 45 606 0 36 27 203 52 7 66 0 11.5 1 378 0 68 0 0 0 0 "open" 0 0 2 3 2 6 4 6 0 5 5 8 4 4 10.15 782.4 0 2000 4000 226724.576029776 "NO"
"Syntrichia laevipila aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "NT bis LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "dioicous" "occasional" 6.7 15 27.5 25.75 0 52 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 10 344 0 3 4 71 10 0 8 1 8 1 1 1 10 0 1 0 0 "mix" 0 0 0 5 3 6 3 4 0 0 3 7 2 6 5.65 669.6 0 1450 2700 2727303.73239783 "YES"
"Syntrichia latifolia" "InfoSpecies" "Bryophytes" "Syntrichia latifolia (Bruch ex Hartm.) Huebener" "SPECIES" "INN" NA "VU" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect" 1 1 0 "dioicous" "rare" 6.7 1 30 10.5 1 1500 1 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 2 1 0 0 0 0 0 "open" 0 0 0 5 3 7 4 6 0 6 4 7 4 4 8.85 778.1 0 350 700 387537.807197842 "NO"
"Syntrichia montana" "SPEED2ZERO" "Bryophytes" "Syntrichia montana Nees" "SPECIES" "INN" NA "LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 11 40 14 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 18 1 7 5 91 3 0 5 1 0 1 3 1 0 0 0 0 0 "open" 0 0 2 1 2 8 5 5 0 6 4 9 5 5 8.45 718.7 0 1300 2600 2727303.73239783 "NO"
"Syntrichia norvegica" "SPEED2ZERO" "Bryophytes" "Syntrichia norvegica F.Weber" "SPECIES" "INN" NA "LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 6.5 35 10 0 60 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 9 209 0 14 8 103 5 3 25 1 5 0 4 0 2 0 0 0 0 "open" 0 0 0 3 2 5 4 3 0 1 2 8 4 6 6.05 737.4 500 2050 3600 226724.576029776 "NO"
"Syntrichia pagorum" "SPEED2ZERO" "Bryophytes" "Syntrichia pagorum (Milde) J.J.Amann" "SPECIES" "INN" NA "LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "acrocarpous" "cushion" "colonist" 1 "erect" 1 1 0 "dioicous" "rare" 6.7 0 20 12 0 3000 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 6 1 0 1 48 0 1 0 0 0 0 "mix" 0 0 0 4 2 7 4 8 0 9 5 6 4 4 11.65 715.2 0 0 0 613687.340636411 "NO"
"Syntrichia papillosa" "SPEED2ZERO" "Bryophytes" "Syntrichia papillosa (Wilson ex Spruce) Spruce" "SPECIES" "INN" NA "LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 1 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect" 1 1 0 "dioicous" "rare" 6.7 4 8 17.5 1 3000 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 11 0 1 15 0 0 1 355 0 33 0 1 0 0 "open" 0 0 1 3 2 6 2 5 0 6 4 8 3 4 8.85 777.4 0 700 1400 1847728.16576333 "NO"
"Syntrichia ruralis" "SPEED2ZERO" "Bryophytes" "Syntrichia ruralis (Hedw.) F.Weber & D.Mohr" "SPECIES" "INN" NA "LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 1 "erect" 1 1 0 "dioicous" "occasional" 6.7 15 48.33 11 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 19.5 0 7 3 32 1.5 1 14 1 1.5 1 19 1 2 0 0 0 0 "open" 0 0 1.5 2 2 6 4 5 0 0 4 9 3 5 5.35 708.8 0 0 0 1847728.16576333 "NO"
"Syntrichia ruralis aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "annual" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 0 53.33 9.5 0 20 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 6 1 0 1 38 0 3 9 0 6 1 4 0 3 0 0 0 0 "open" 0 1 0 3 3 8 4 5 0 6 4 7 4 6 7.75 703.3 50 275 600 2727303.73239783 "YES"
"Syntrichia ruralis subsp. ruraliformis" "SPEED2ZERO" "Bryophytes" "Syntrichia ruralis var. ruraliformis (Besch.) Delogne" "SUBSPECIES" NA NA NA NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 3 10 13 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 199 0 13 6 58 1 0 23 1 0 1 0 1 0 0 0 0 0 "open" 0 0 3 1 2 8 4 4 0 4 3 8 4 5 9.15 756.9 10 1100 2050 226724.576029776 "YES"
"Syntrichia ruralis subsp. ruralis" "SPEED2ZERO" "Bryophytes" "Syntrichia ruralis var. ruralis" "SUBSPECIES" NA NA NA NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 20 50 22 1 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 24 375.5 0 75 33 281 10 13 139 1 32 1 254 0 130 0 2 0 0 "mix" 0 0 4 3 2 5 4 4 0 1 3 6 2 5 4.95 738.6 190 1500 3000 2727303.73239783 "YES"
"Syntrichia ruralis var. ruraliformis" "InfoSpecies" "Bryophytes" "Syntrichia ruralis var. ruraliformis (Besch.) Delogne" "VARIETY" "INN" NA "DD" NA "Syntrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "inclined" 1 1 0 "dioicous" "occasional" 6.7 15 23.75 12.5 1 22 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 161 0 16 29 497 5 26 78 1 14 1 32 1 100 0 0 0 0 "mix" 0 0 1 5 2 7 4 4 0 2 3 5 3 4 8.15 720.1 0 1500 3000 2727303.73239783 "YES"
