"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Lethenteron camtschaticum" "EEA" "Fishes" "Lethenteron camtschaticum (Tilesius, 1811)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Lethenteron" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 786.72 4.60994215632 0.58329926428 0.37523592584 0.48468569908 0.62269332104 0.54105577112 0.38741427196 0.16236899448 2.84703187384 247757 "fe3" 4.6 "ma3" 8.32 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "eury" "rheo" "fre" -7.724 31.32 "pot" "short" 5681260.12035114 "NO"
"Lethenteron reissneri" "EEA" "Fishes" "Lethenteron reissneri (Dybowski, 1869)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Lethenteron" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 710.4 4.51146409504 0.54926616916 0.39119892964 0.4633875572 0.6479975818 0.5019396962 0.3680246158 0.15885482216 3.10020183236 113599.64 "fe3" 4.22 "ma3" 10.04 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.912 30.988 "pot" "short" 9284633.76719637 "NO"
"Leucaspius delineatus" "SPEED2ZERO" "Fishes" "Leucaspius delineatus (Heckel, 1843)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Leucaspius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 4.33928169 0.433064294 0.472083149 0.47113322 0.472242674 0.680182624 0.12047509 0.15772719 3.089545793 367598.6 "fe1" 1.92 "ma1" 12.24 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "limno" "limno" "frb" -7.86 30.368 "pot" "short" 4833300.57749635 "NO"
"Leuciscus bearnensis" "EEA" "Fishes" "Leuciscus bearnensis (Blanchard, 1866)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 360.2 4.02460238536 0.5065259496 0.39959237808 0.35289354308 0.3743530566 0.48435728288 0.25591754524 0.1656488266 2.30140964196 386020.84 "fe2" 2.54 "ma3" 14.06 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "rheo" "fre" -8.128 31.32 "pot" "short" 16870.1843886057 "NO"
"Leuciscus burdigalensis" "EEA" "Fishes" "Leuciscus burdigalensis Valenciennes, 1844" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.088354127 0.497896326 0.408502122 0.319111824 0.369156594 0.485192651 0.250707591 0.166581396 2.993740354 164232.48 "fe2" 3.38 "ma3" 9.44 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.016 30.912 "pot" "short" 157096.217571546 "NO"
"Leuciscus danilewskii" "EEA" "Fishes" "Leuciscus danilewskii (Kessler, 1877)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 240 4.242870476 0.483676336 0.519584333 0.304761815 0.44686251 0.471750587 0.2462078 0.17109058 2.804878049 123969 "fe2" 2.96 "ma2" 9.44 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.384 30.912 "pot" "short" 369604.464426543 "NO"
"Leuciscus idus" "EEA" "Fishes" "Leuciscus idus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 3.583934434 0.520366586 0.406840754 0.542585138 0.460805228 0.465069806 0.240230979 0.185600454 2.150565321 476554 "fe3" 2.62 "ma4" 14.3 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "rheo" "frb" -8.32 31.048 "pot" "short" 2258947.29065789 "NO"
"Leuciscus leuciscus" "SPEED2ZERO" "Fishes" "Leuciscus leuciscus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.559024887 0.476097198 0.443884164 0.324335707 0.359510662 0.551620454 0.226099646 0.163173148 2.808990347 76939.16 "fe2" 2.54 "ma2" 9.52 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "frb" -7.924 31.184 "nom" "short" 6965307.42875756 "NO"
"Leuciscus oxyrrhis" "EEA" "Fishes" "Leuciscus oxyrrhis (La Blanchère, 1873)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 320.88 4.15574466004 0.42569777704 0.41901197128 0.24670063064 0.34729986868 0.48736643236 0.23531299404 0.15450519672 2.3154869828 218843.84 "fe1" 2.52 "ma2" 13.52 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.772 30.504 "pot" "short" 35325.9084755053 "NO"
"Liza aurata" "EEA" "Fishes" "Chelon auratus (Risso, 1810)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 635.16 4.88824428488 0.61016616052 0.42309702064 0.5645331558 0.54942455172 0.5325580896 0.48044605648 0.16343283224 2.8879640568 330878.92 "fe3" 2.96 "ma4" 12.62 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "brm" -7.976 30.852 "dia" "short" 7413550.65704382 "NO"
"Liza ramada" "EEA" "Fishes" "Chelon ramada (Risso, 1827)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 657.64 4.34920901296 0.6161858138 0.43542716588 0.5580411992 0.49929602688 0.54538827092 0.48221348396 0.17723129524 2.72018225284 379991 "fe3" 2.12 "ma4" 12 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "eury" "limno" "fbm" -7.888 30.912 "dia" "short" 6675936.28353314 "NO"
"Liza saliens" "EEA" "Fishes" "Chelon saliens (Risso, 1810)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 831.04 4.2708841408 0.64176134804 0.43108616376 0.55037828828 0.46573680136 0.538351282 0.52849899984 0.17541824716 2.68622298856 594579.96 "fe1" 2.32 "ma3" 10.36 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "brm" -8.22 30.776 "dia" "short" 6689120.27781541 "NO"
"Lota lota" "SPEED2ZERO" "Fishes" "Lota lota (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Lota" "Lotidae" "Gadiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1520 7.373325701 0.773211219 0.481078462 0.524813967 0.782215076 0.649656554 0.658757871 0.123253268 1.758428693 1362000 "fe3" 3 "ma4" 20 "ls3" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lithpel" "eury" "eury" "frb" -8.548 30.504 "pot" "medium" 14737660 "NO"
"Luciobarbus albanicus" "EEA" "Fishes" "Luciobarbus albanicus (Steindachner, 1870)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 354.68 4.17652161816 0.47269187156 0.39279026996 0.29248899312 0.378641753 0.484570828 0.276457852 0.16565983136 2.3458806326 362036.16 "fe1" 2.38 "ma3" 10.98 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.36 30.58 "pot" "short" 28875.8790047439 "NO"
"Luciobarbus bocagei" "EEA" "Fishes" "Luciobarbus bocagei (Steindachner, 1864)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.385258372 0.379271152 0.31249892 0 0.423677251 0.517755822 0.273040505 0.16972449 2.14656011 121314 "fe2" 2.48 "ma3" 10.06 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.092 30.444 "pot" "short" 231626.438692172 "NO"
"Luciobarbus brachycephalus" "EEA" "Fishes" "Luciobarbus brachycephalus (Kessler, 1872)" "SPECIES" NA "No" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 4.510692407 0.19254066 0.305061918 0 0.645403868 0.229648341 0.270287222 0.151362656 1.990163107 481030.8 "fe3" 3.58 "ma3" 11.6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.408 30.64 "pot" "short" 1623772.60101715 "NO"
"Luciobarbus capito" "EEA" "Fishes" "Luciobarbus capito (Güldenstädt, 1773)" "SPECIES" NA "No" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 3.920199818 0.40156957 0.301487179 0.216290079 0.653615385 0.291214289 0.373530861 0.160761599 2.08848948 211991.2 "fe3" 2.8 "ma3" 12.4 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.152 31.184 "pot" "short" 1327705.0719906 "NO"
"Luciobarbus comizo" "EEA" "Fishes" "Luciobarbus comizo (Steindachner, 1864)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.062545573 0.387630208 0.40536706 0 0.491858878 0.481816406 0.23141276 0.173201583 2.737754098 272318.2 "fe3" 2.96 "ma3" 9.24 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.912 30.912 "pot" "short" 234685.59715526 "NO"
"Luciobarbus graecus" "EEA" "Fishes" "Luciobarbus graecus (Steindachner, 1895)" "SPECIES" NA "Yes" NA "ENDANGERED" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.121010621 0.295288795 0.282042254 0 0.406507042 0.461500462 0.215891216 0.153977675 2.182302726 237072.2 "fe3" 3 "ma3" 11.06 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.256 30.852 "pot" "short" 8611.61515483062 "NO"
"Luciobarbus graellsii" "EEA" "Fishes" "Luciobarbus graellsii (Steindachner, 1866)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 3.608454416 0.317674074 0.328947368 0 0.386986842 0.429847235 0.270724575 0.16815047 2.001573651 304506.24 "fe3" 2.96 "ma3" 11.52 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.104 30.776 "nom" "short" 127189.615602553 "NO"
"Luciobarbus guiraonis" "EEA" "Fishes" "Luciobarbus guiraonis (Steindachner, 1866)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.561782385 0.372912308 0.361380439 0 0.533692886 0.488019104 0.266263484 0.144170382 2.88542623 291836.8 "fe1" 2.84 "ma3" 11.72 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.128 30.64 "pot" "short" 63659.4508924948 "NO"
"Luciobarbus microcephalus" "EEA" "Fishes" "Luciobarbus microcephalus (Almaça, 1967)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 403 3.502397298 0.292785959 0.419887669 0 0.404711006 0.416969328 0.214328424 0.164961279 2.702109505 177043.04 "fe2" 2.18 "ma3" 11.46 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.228 30.308 "pot" "short" 74153.8463757396 "NO"
"Luciobarbus sclateri" "EEA" "Fishes" "Luciobarbus sclateri (Günther, 1868)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 495 3.905975802 0.606235782 0.389580033 0.378215384 0.528776978 0.481251406 0.299977502 0.150340078 2.73590014 325941.4 "fe1" 2.88 "ma4" 8.9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "limno" "fre" -7.884 31.32 "pot" "short" 203667.931137078 "NO"
"Luciobarbus steindachneri" "EEA" "Fishes" "Luciobarbus steindachneri (Almaça, 1967)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.711487962 0.347371386 0.310183099 0 0.394619718 0.540412997 0.100448314 0.139533118 2.507867821 450689.6 "fe2" 3.14 "ma3" 15.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.028 30.988 "pot" "short" 154192.154928752 "NO"
"Mesogobius batrachocephalus" "EEA" "Fishes" "Mesogobius batrachocephalus (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mesogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172.84 4.98769516808 0.6953631502 0.36177573128 0.53040116756 0.63234614404 0.66993515648 0.5671924604 0.21022060848 2.37877211524 500308.84 "fe1" 2.44 "ma1" 12.42 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fre" -8.192 30.504 "pot" "short" 128910.4155091 "NO"
"Micropterus salmoides" "SPEED2ZERO" "Fishes" "Micropterus salmoides (Lacepède, 1802)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Micropterus" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 970 2.897989032 0.598507859 0.271130617 0.546138912 0.84366518 0.471328002 0.326692452 0.172997466 2.367404334 109314 "fe2" 2.5 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "eury" "fre" -3.3 32 "nom" "short" 4341796.34268283 "NO"
"Misgurnus fossilis" "InfoSpecies" "Fishes" "Misgurnus fossilis (Linnaeus, 1758)" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Misgurnus" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 7.466360508 0.454787158 0.191796586 0.164344414 0.4436622392 0.518909773 0.13868115 0.11966592296 2.006729063 654846.64 "fe3" 2 "ma3" 17.3 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phy" "limno" "limno" "fre" -7.964 30.504 "nom" "short" 5226372.84159545 "NO"
"Mugil cephalus" "EEA" "Fishes" "Mugil cephalus Linnaeus, 1758" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mugil" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1000 4.00102005 0.555333459 0.498534249 0.589632462 0.292992905 0.521260137 0.674227773 0.195523875 2.442879162 526946.36 "fe3" 2.34 "ma3" 9.96 "ls3" "Scavenger" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "limno" "fma" -7.976 30.308 "dia" "short" 36169191.9445079 "NO"
"Neogobius fluviatilis" "EEA" "Fishes" "Neogobius fluviatilis (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.574484995 0.663162553 0.275775551 0.408789184 0.575468739 0.662304587 0.551717287 0.18521319 2.132923063 669400 "fe1" 2.12 "ma1" 10.52 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "spel" "eury" "eury" "frb" -8.32 30.852 "nom" "short" 530538.484796977 "NO"
"Neogobius melanostomus" "SPEED2ZERO" "Fishes" "Neogobius melanostomus (Pallas, 1814)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.023622501 0.730706368 0.297320611 0.543404063 0.496183206 0.629741085 0.71641461 0.248505977 1.908822333 451227 "fe1" 1.7 "ma2" 9.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "fbm" -8.104 30.912 "nom" "short" 953629.021852743 "NO"
"Neogobius pallasi" "EEA" "Fishes" "Neogobius pallasi (Berg, 1916)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 126.68 5.69351611732 0.74639573308 0.34608242452 0.5948408546 0.74488105996 0.732803615 0.64014589248 0.21538938472 2.13964656408 674918.2 "fe1" 2.16 "ma1" 10.2 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fbm" -8.292 30.716 "dia" "short" 705759.193687851 "NO"
"Oncorhynchus mykiss" "SPEED2ZERO" "Fishes" "Oncorhynchus mykiss (Walbaum, 1792)" "SPECIES" "NEO" NA NA NA "Oncorhynchus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 3.945403278 0.603331072 0.318734538 0.50286397 0.825899299 0.525988454 0.243535353 0.155970227 2.650049006 27000 "fe1" 4 "ma2" 7 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" -8.104 31.124 "pot" "short" 2607482 "NO"
"Osmerus dentex" "EEA" "Fishes" "Osmerus dentex Steindachner & Kner, 1870" "SPECIES" NA "No" NA "LEAST_CONCERN" "Osmerus" "Osmeridae" "Osmeriformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 516.8 4.61185080372 0.61232195712 0.4104420876 0.48631564304 0.67669434036 0.5408383716 0.41848685084 0.17070545632 2.80631472944 241676.08 "fe1" 3.42 "ma2" 9.22 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fbm" -8.32 30.036 "dia" "short" 2878591.57327729 "NO"
"Osmerus eperlanus" "EEA" "Fishes" "Osmerus eperlanus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Osmerus" "Osmeridae" "Osmeriformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 450 6.114245986 0.644082098 0.4234378 0.693497974 0.938973274 0.6181144 0.202690658 0.148031667 3.331612086 224001.64 "fe2" 3.7 "ma1" 17.48 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "eury" "fbm" -8.32 30.852 "dia" "medium" 1681743.1094752 "NO"
"Oxynoemacheilus bureschi" "EEA" "Fishes" "Oxynoemacheilus bureschi (Drensky, 1928)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 6.044837228 0.589312463 0.268435786 0.242173457 0.49151618072 0.651013581 0.088076693 0.187550592 2.32606192 485721.44 "fe1" 2.66 "ma1" 13.12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.9 30.58 "pot" "short" 52321.5251441039 "NO"
"Oxynoemacheilus merga" "EEA" "Fishes" "Oxynoemacheilus merga (Krynicki, 1840)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 6.240786918 0.482768923 0.508685189 0 0.41612788852 0.678079358 0 0.193556524 2.743535197 589493.24 "fe1" 2.9 "ma1" 12.62 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.976 30.716 "pot" "short" 51699.4562680754 "NO"
"Oxynoemacheilus pindus" "EEA" "Fishes" "Oxynoemacheilus pindus (Economidis, 2005)" "SPECIES" NA "Yes" NA "VULNERABLE" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 251.28 4.97836699688 0.54272621444 0.3950360356 0.309587976 0.40489923748 0.58379831756 0.27152077916 0.1656435494 2.20306654396 490497.76 "fe1" 2.58 "ma1" 11.38 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.128 30.504 "pot" "short" 22758.6527447211 "NO"
"Oxynoemacheilus theophilii" "EEA" "Fishes" "Oxynoemacheilus theophilii Stoumboudi, Kottelat & Barbieri, 2006" "SPECIES" NA "No" NA "LEAST_CONCERN" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190.16 4.9685526744 0.53250142112 0.42095534252 0.29875818984 0.41625274164 0.59005323792 0.23104626368 0.16330646756 2.36300252192 523604.64 "fe1" 2.98 "ma1" 12.54 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.888 31.048 "pot" "short" 58622.0307301088 "NO"
