"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Sabanejewia larvata" "InfoSpecies" "Fishes" "Sabanejewia larvata (De Filippi, 1859)" "SPECIES" "INN" NA "CR" "LEAST_CONCERN" "Sabanejewia" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 6.901335366 0.641414089 0.19427715 0.151578112 0.533692886 0.75237787 0.192161121 0.116332301 2.084350291 1362000 "fe1" 1.5 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phy" "limno" "eury" "fre" -9.3 28.6 "pot" "short" 139602.679413901 "NO"
"Sabanejewia romanica" "EEA" "Fishes" "Sabanejewia romanica (Băcescu, 1943)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Sabanejewia" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 6.724161164 0.61564405 0.280278547 0 0.21572883 0.629741085 0.121473881 0.124212585 1.885064254 6e+05 "fe1" 2 "ma2" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "limno" "rheo" "fre" -9.3 28.6 "pot" "short" 44015.9080867975 "NO"
"Sabanejewia vallachica" "EEA" "Fishes" "Sabanejewia vallachica (Nalbant, 1957)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Sabanejewia" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 4.900697034 0.686288009 0.286353167 0.272495796 0.425548547 0.592473675 0.247094868 0.132018967 1.566541128 20000 "fe1" 2 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "limno" "rheo" "fre" -7.7 32 "pot" "short" 18772.325237571 "NO"
"Salaria economidisi" "EEA" "Fishes" "Salaria economidisi Kottelat, 2004" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salaria" "Blenniidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.204967111 0.738025844 0.182045455 0.718346511 0.779108774 0.6181144 0.792664703 0.222043898 2.223693047 20000 "fe1" 2 "ma2" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "limno" "limno" "frb" -7.4 28.6 "pot" "short" 36728.0543319357 "YES"
"Salaria fluviatilis" "SPEED2ZERO" "Fishes" "Salaria fluviatilis (Asso, 1801)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Salaria" "Blenniidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 4.696455446 0.730257426 0.255084507 0.345336634 0.543676056 0.702970297 0.582831683 0.189361263 2.399029522 1362000 "fe1" 1.5 "ma2" 7 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fre" -7.7 28.6 "pot" "short" 63313.9589625256 "NO"
"Salmo aphelios" "EEA" "Fishes" "Salmo aphelios Kottelat, 1997" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.88358393 0.54839657 0.308076923 0.474421473 0.751953846 0.381769059 0.275619641 0.169120972 2.838193318 109314 "fe2" 5 "ma3" 2.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 348.39331223541 "NO"
"Salmo balcanicus" "EEA" "Fishes" "Salmo balcanicus (Karaman, 1927)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.492962902 0.496265565 0.4 0.419034363 0.384692677 0.429847235 0.276674162 0.157129972 2.562299521 250 "fe2" 2.5 "ma2" 5.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 348.39331223541 "NO"
"Salmo carpio" "EEA" "Fishes" "Salmo carpio Linnaeus, 1758" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.82149114 0.571576385 0.363789187 0.468629849 0.773557474 0.388187986 0.307946008 0.160525393 2.531535581 109314 "fe2" 6 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 362.064116940102 "NO"
"Salmo cenerinus" "InfoSpecies" "Fishes" "Salmo cenerinus Nardo, 1847" "SPECIES" NA NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 466 3.608454416 0.457590199 0.431532266 0.404241848 0.496183206 0.409389939 0.149628107 0.151362656 2.602694192 27000 "fe1" 4 "ma2" 8 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "eury" "fre" -7.4 28.6 "pot" "short" 12376.4039806024 "YES"
"Salmo cettii" "EEA" "Fishes" "Salmo cettii Rafinesque, 1810" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510 3.465008231 0.644082098 0.374346839 0.524813967 0.814109081 0.481816406 0.489701434 0.193556524 3.044644887 350 "fe1" 4 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phylith" "eury" "limno" "fre" -7.4 28.6 "pot" "short" 133447.653173977 "NO"
"Salmo dentex" "EEA" "Fishes" NA "SPECIES" NA "Yes" NA NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 880 4.111318514 0.46002989 0.268802753 0.408727088 0.933702489 0.549385961 0.105754066 0.16628137 2.694710623 6811 "fe1" 4 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "rheo" "fre" -7.4 32 "dia" "long" 63297.5995336551 "NO"
"Salmo ezenami" "EEA" "Fishes" "Salmo ezenami Berg, 1948" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 3.896945319 0.454787158 0.32616582 0.374394972 1.280487591 0.425623786 0.231020849 0.160525393 3.428571429 109314 "fe1" 4 "ma2" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 216.239935032088 "NO"
"Salmo ferox" "EEA" "Fishes" "Salmo ferox Jardine, 1835" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.572677392 0.600261003 0.366161083 0.480285458 0.395850984 0.429847235 0.313797035 0.160840436 3.331612086 14000 "fe1" 4 "ma5" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 23418.1121312844 "NO"
"Salmo fibreni" "EEA" "Fishes" "Salmo fibreni Zerunian & Gandolfi, 1990" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 710 3.920199818 0.489809974 0.301487179 0.419034363 0.608281478 0.460191558 0.274089187 0.156560123 2.382553032 27000 "fe1" 5 "ma3" 7 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -9.3 28.6 "nom" "short" 828.530960614188 "NO"
"Salmo labrax" "InfoSpecies" "Fishes" "Salmo labrax Pallas, 1814" "SPECIES" NA NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1100 4.021182007 0.457372797 0.337829627 0.460144215 0.835189911 0.469688802 0.141190124 0.154848722 2.338002966 11500 "fe1" 4 "ma4" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fbm" -9.3 28.6 "dia" "long" 2120206.60415968 "NO"
"Salmo letnica" "EEA" "Fishes" "Salmo letnica (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 760 3.557150877 0.417728215 0.289942091 0.344778262 0.606903383 0.354197254 0.206262415 0.156560123 3.133358683 250 "fe1" 5 "ma3" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "eury" "fre" -7.7 32 "pot" "short" 348.39331223541 "NO"
"Salmo lumi" "EEA" "Fishes" "Salmo lumi Poljakov, Filipi, Basho & Hysenaj, 1958" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 295 4.39650385 0.457590199 0.209968823 0.389645339 0.568627451 0.418782789 0.23537513 0.161473163 2.179683044 250 "fe2" 2.5 "ma3" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 348.39331223541 "NO"
"Salmo macedonicus" "EEA" "Fishes" "Salmo macedonicus (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.308684017 0.454828009 0.338076128 0.293882544 0.527007731 0.368595239 0.184867136 0.152624315 2.694710623 6000 "fe1" 4 "ma4" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 14586.8712908941 "NO"
"Salmo marmoratus" "InfoSpecies" "Fishes" "Salmo marmoratus Cuvier, 1829" "SPECIES" "INN" NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 4.786474032 0.525046706 0.240075998 0.464300245 0.929237552 0.572499689 0.159911986 0.122282764 2.05981087 350 "fe1" 4 "ma2" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "dia" "medium" 144380.899480139 "NO"
"Salmo nigripinnis" "EEA" "Fishes" "Salmo nigripinnis Günther, 1866" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 4.91996377 0.761240032 0.442934426 0.54224371 0.653749788 0.702970297 0.602362461 0.250377931 2.367404334 15905 "fe1" 3 "ma1" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "spel" "eury" "limno" "fre" -7.7 28.6 "pot" "short" 23.2691364460591 "NO"
"Salmo obtusirostris" "EEA" "Fishes" "Salmo obtusirostris (Heckel, 1851)" "SPECIES" NA "Yes" NA "ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.927191593 0.52058698 0.206323007 0.350850167 0.562468258 0.455698034 0.240990258 0.139196797 2.562468203 250 "fe2" 5 "ma2" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.7 28.6 "dia" "long" 35969.7978851628 "NO"
"Salmo ohridanus" "EEA" "Fishes" "Salmo ohridanus Steindachner, 1892" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 340 3.973713537 0.475443388 0.388560033 0.380494556 0.464910892 0.460191558 0.284431334 0.15906454 2.223285418 27000 "fe2" 4 "ma2" 2.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 348.39331223541 "NO"
"Salmo pelagonicus" "EEA" "Fishes" "Salmo pelagonicus Karaman, 1938" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 4.062545573 0.611931909 0.374686248 0.488984023 0.744037169 0.412535674 0.202690658 0.162780667 2.800809928 6000 "fe1" 8 "ma4" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "nom" "short" 12376.4039806024 "NO"
"Salmo peristericus" "EEA" "Fishes" "Salmo peristericus Karaman, 1938" "SPECIES" NA "Yes" NA "ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510 3.608454416 0.525046706 0.445967534 0.471747424 0.689655172 0.30804657 0.314898013 0.146235345 2.709869799 304830 "fe2" 4 "ma2" 16 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -9.3 32 "pot" "short" 1076.90772708662 "NO"
"Salmo rhodanensis" "SPEED2ZERO" "Fishes" "Salmo rhodanensis Fowler, 1974" "SPECIES" "INN" NA "EN" "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.429396308 0.455062235 0.360114556 0.356851182 0.868717169 0.432211728 0.231020849 0.122282764 2.848021817 11500 "fe1" 8 "ma3" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "dia" "medium" 100736.526530664 "NO"
"Salmo salar" "SPEED2ZERO" "Fishes" "Salmo salar Linnaeus, 1758" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 750 3.956530893 0.467510023 0.20859375 0.424334804 0.81703125 0.421093263 0.244620095 0.124212585 3.076443168 20000 "fe2" 4 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" -9.3 28.6 "dia" "long" 16506817.0191384 "NO"
"Salmo schiefermuelleri" "EEA" "Fishes" "Salmo schiefermuelleri Bloch, 1784" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.956530893 0.457372797 0.402236592 0.393222622 0.464910892 0.291214289 0.165010858 0.139196797 2.844984206 350 "fe2" 4 "ma4" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "nom" "short" 440.404016625373 "NO"
"Salmo stomachicus" "EEA" "Fishes" "Salmo stomachicus Günther, 1866" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.967715852 0.592348543 0.388560033 0.449441863 0.606903383 0.468190424 0.329065301 0.149156377 3.580847016 109314 "fe2" 4 "ma3" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 23.2691364460591 "NO"
"Salmo taleri" "EEA" "Fishes" "Salmo taleri (Karaman, 1933)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1000 4.193032881 0.642957227 0.32238611 0.408789184 0.779108774 0.418782789 0.484113996 0.163863734 2.729113841 14000 "fe1" 4 "ma5" 16 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 2185.08440448572 "NO"
"Salmo trutta" "SPEED2ZERO" "Fishes" "Salmo trutta Linnaeus, 1758" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1400 4.174222302 0.605609036 0.304057662 0.520692859 0.874308435 0.463962026 0.25498346 0.141035041 2.274147539 20000 "fe1" 4 "ma2" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fbm" -7.4 32 "dia" "short" 6311970.7757243 "NO"
"Salmo trutta subsp. fario" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 4.39650385 0.476097198 0.182045455 0.5019123 0.782215076 0.421766852 0.262785329 0.151901614 2.848021817 350 "fe1" 8 "ma4" 5.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.4 32 "nom" "short" 3467991.65247442 "NO"
"Salmo trutta subsp. fluviatilis" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 466 2.970238095 0.627147112 0.405339675 0.513394368 0.379009648 0.418782789 0.12047509 0.133997413 3.07828125 11500 "fe1" 4 "ma2" 15 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -9.3 32 "pot" "short" 793871.134359107 "YES"
"Salmo trutta subsp. lacustris" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "EN" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 830 4.595356581 0.637553245 0.329981551 0.566047431 0.750932587 0.482379278 0.474768323 0.122746299 2.31372549 350 "fe1" 4 "ma5" 9 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -9.3 28.6 "pot" "long" 101568.785306309 "NO"
"Salmo trutta subsp. lake" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 660 3.51563748 0.570893773 0.225251679 0.474421473 0.750932587 0.229648341 0.202690658 0.132018967 2.860710637 1362000 "fe3" 8 "ma2" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "eury" "limno" "fbm" -7.4 32 "dia" "long" 3183978.78565129 "NO"
"Salmo trutta subsp. marinus" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.896519012 0.475443388 0.443946643 0.471747424 1.014865385 0.422416209 0.247684501 0.146019498 1.885064254 6000 "fe1" 4 "ma2" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 36116.3234970352 "YES"
"Salmo trutta subsp. resident" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 750 4.018395848 0.493936371 0.210539107 0.374367372 0.71488448 0.456579498 0.231020849 0.107195697 2.304620804 5495 "fe1" 3 "ma3" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phylith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 1076.90772708662 "YES"
"Salvelinus alpinus" "EEA" "Fishes" "Salvelinus alpinus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310 4.256032317 0.640026718 0.271921287 0.54224371 0.747663551 0.477158943 0.324259677 0.168286183 2.865442308 6000 "fe1" 4 "ma4" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fbm" -7.4 32 "dia" "short" 7877555.98799283 "NO"
"Salvelinus colii" "EEA" "Fishes" "Salvelinus colii (Günther, 1863)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 4.390926247 0.580587629 0.366161083 0.449441863 0.938973274 0.385605474 0.340625226 0.142217655 3.656679023 350 "fe1" 4 "ma4" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 2634.15069549298 "NO"
"Salvelinus evasus" "EEA" "Fishes" "Salvelinus evasus Freyhof & Kottelat, 2005" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.39650385 0.453321275 0.379706897 0.356851182 0.653749788 0.401313767 0.310865365 0.151901614 3.213864568 27000 "fe2" 6 "ma2" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 45.3893237089387 "NO"
"Salvelinus fimbriatus" "EEA" "Fishes" "Salvelinus fimbriatus Regan, 1908" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 4.850792773 0.520625688 0.401446809 0.348753742 0.605365877 0.540412997 0.244620095 0.141044583 2.953275793 109314 "fe1" 4 "ma1" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 1225.28194375617 "NO"
